committee_id,committee_name,report_year,report_type,transaction_id,file_number,entity_type,entity_type_desc,recipient_committee_id,recipient_name,recipient_state,disbursement_type,disbursement_description,disbursement_date,disbursement_amount,election_type,fec_election_type_desc,amendment_indicator,filing_form,recipient_city,recipient_zip,disbursement_purpose_category,memo_text
C00574624,CRUZ FOR PRESIDENT,2015,YE,SB23.90518,1057556,IND,INDIVIDUAL,,"NURNBERG, ERICA",TX,,PAYROLL,2015-11-20 00:00:00,1750.0,,,N,F3P,HOUSTON,77265,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,YE,SB23.90519,1057556,IND,INDIVIDUAL,,"NURNBERG, ERICA",TX,,PAYROLL,2015-12-04 00:00:00,1750.0,,,N,F3P,HOUSTON,77265,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,YE,SB23.90520,1057556,IND,INDIVIDUAL,,"NURNBERG, ERICA",TX,,PAYROLL,2015-12-18 00:00:00,1750.0,,,N,F3P,HOUSTON,77265,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,YE,SB23.90682,1057556,IND,INDIVIDUAL,,"SIAO, STEPHEN",TX,,PAYROLL,2015-10-02 00:00:00,1750.0,,,N,F3P,HOUSTON,77265,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,YE,SB23.90683,1057556,IND,INDIVIDUAL,,"SIAO, STEPHEN",TX,,PAYROLL,2015-10-20 00:00:00,1750.0,,,N,F3P,HOUSTON,77265,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,YE,SB23.90684,1057556,IND,INDIVIDUAL,,"SIAO, STEPHEN",TX,,PAYROLL,2015-11-04 00:00:00,1750.0,,,N,F3P,HOUSTON,77265,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,YE,SB23.90685,1057556,IND,INDIVIDUAL,,"SIAO, STEPHEN",TX,,PAYROLL,2015-11-20 00:00:00,1750.0,,,N,F3P,HOUSTON,77265,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,YE,SB23.90686,1057556,IND,INDIVIDUAL,,"SIAO, STEPHEN",TX,,PAYROLL,2015-12-04 00:00:00,1750.0,,,N,F3P,HOUSTON,77265,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,YE,SB23.90687,1057556,IND,INDIVIDUAL,,"SIAO, STEPHEN",TX,,PAYROLL,2015-12-18 00:00:00,1750.0,,,N,F3P,HOUSTON,77265,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,YE,SB23.90856,1057556,ORG,ORGANIZATION,,AR PROPERTY MANAGEMENT,SC,,RENT,2015-11-05 00:00:00,1750.0,,,N,F3P,GREENVILLE,29615,ADMINISTRATIVE,
C00574624,CRUZ FOR PRESIDENT,2015,YE,SB23.90857,1057556,ORG,ORGANIZATION,,AR PROPERTY MANAGEMENT,SC,,RENT,2015-11-24 00:00:00,1750.0,,,N,F3P,GREENVILLE,29615,ADMINISTRATIVE,
C00574624,CRUZ FOR PRESIDENT,2015,YE,SB23.90858,1057556,ORG,ORGANIZATION,,AR PROPERTY MANAGEMENT,SC,,RENT,2015-12-30 00:00:00,1750.0,,,N,F3P,GREENVILLE,29615,ADMINISTRATIVE,
C00574624,CRUZ FOR PRESIDENT,2016,M3,SB23.1462,1071498,IND,INDIVIDUAL,,"BOWMAN, BRIAN",TX,,PAYROLL,2016-02-05 00:00:00,1750.0,,,N,F3P,HOUSTON,77265,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M3,SB23.1466,1071498,IND,INDIVIDUAL,,"BOWMAN, BRIAN",TX,,PAYROLL,2016-02-19 00:00:00,1750.0,,,N,F3P,HOUSTON,77265,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M3,SB23.1464,1071498,IND,INDIVIDUAL,,"COOPER, SAMUEL",TX,,PAYROLL,2016-02-05 00:00:00,1750.0,,,N,F3P,HOUSTON,77265,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M3,SB23.1468,1071498,IND,INDIVIDUAL,,"COOPER, SAMUEL",TX,,PAYROLL,2016-02-19 00:00:00,1750.0,,,N,F3P,HOUSTON,77265,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M3,SB23.1463,1071498,IND,INDIVIDUAL,,"NURNBERG, ERICA",TX,,PAYROLL,2016-02-05 00:00:00,1750.0,,,N,F3P,HOUSTON,77265,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M3,SB23.1467,1071498,IND,INDIVIDUAL,,"NURNBERG, ERICA",TX,,PAYROLL,2016-02-19 00:00:00,1750.0,,,N,F3P,HOUSTON,77265,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M3,SB23.1465,1071498,IND,INDIVIDUAL,,"SIAO, STEPHEN",TX,,PAYROLL,2016-02-05 00:00:00,1750.0,,,N,F3P,HOUSTON,77265,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M3,SB23.1469,1071498,IND,INDIVIDUAL,,"SIAO, STEPHEN",TX,,PAYROLL,2016-02-19 00:00:00,1750.0,,,N,F3P,HOUSTON,77265,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M4,SB23.806,1077665,IND,INDIVIDUAL,,"BOWMAN, BRIAN",TX,,PAYROLL,2016-03-04 00:00:00,1750.0,,,N,F3P,HOUSTON,77265,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M4,SB23.810,1077665,IND,INDIVIDUAL,,"BOWMAN, BRIAN",TX,,PAYROLL,2016-03-18 00:00:00,1750.0,,,N,F3P,HOUSTON,77265,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M4,SB23.808,1077665,IND,INDIVIDUAL,,"COOPER, SAMUEL",TX,,PAYROLL,2016-03-04 00:00:00,1750.0,,,N,F3P,HOUSTON,77265,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M4,SB23.812,1077665,IND,INDIVIDUAL,,"COOPER, SAMUEL",TX,,PAYROLL,2016-03-18 00:00:00,1750.0,,,N,F3P,HOUSTON,77265,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M4,SB23.807,1077665,IND,INDIVIDUAL,,"NURNBERG, ERICA",TX,,PAYROLL,2016-03-04 00:00:00,1750.0,,,N,F3P,HOUSTON,77265,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M4,SB23.811,1077665,IND,INDIVIDUAL,,"NURNBERG, ERICA",TX,,PAYROLL,2016-03-18 00:00:00,1750.0,,,N,F3P,HOUSTON,77265,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M4,SB23.809,1077665,IND,INDIVIDUAL,,"SIAO, STEPHEN",TX,,PAYROLL,2016-03-04 00:00:00,1750.0,,,N,F3P,HOUSTON,77265,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M4,SB23.813,1077665,IND,INDIVIDUAL,,"SIAO, STEPHEN",TX,,PAYROLL,2016-03-18 00:00:00,1750.0,,,N,F3P,HOUSTON,77265,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M6,SB23.1440,1079356,IND,INDIVIDUAL,,"BOWMAN, BRIAN",TX,,PAYROLL,2016-05-05 00:00:00,1750.0,,,A,F3P,HOUSTON,77265,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M6,SB23.1444,1079356,IND,INDIVIDUAL,,"BOWMAN, BRIAN",TX,,PAYROLL,2016-05-11 00:00:00,1750.0,,,A,F3P,HOUSTON,77265,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M6,SB23.1443,1079356,IND,INDIVIDUAL,,"COOPER, SAMUEL",TX,,PAYROLL,2016-05-05 00:00:00,1750.0,,,A,F3P,HOUSTON,77265,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M6,SB23.1447,1079356,IND,INDIVIDUAL,,"COOPER, SAMUEL",TX,,PAYROLL,2016-05-11 00:00:00,1750.0,,,A,F3P,HOUSTON,77265,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M6,SB23.1442,1079356,IND,INDIVIDUAL,,"NURNBERG, ERICA",TX,,PAYROLL,2016-05-05 00:00:00,1750.0,,,A,F3P,HOUSTON,77265,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M6,SB23.1446,1079356,IND,INDIVIDUAL,,"NURNBERG, ERICA",TX,,PAYROLL,2016-05-11 00:00:00,1750.0,,,A,F3P,HOUSTON,77265,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M6,SB23.1441,1079356,IND,INDIVIDUAL,,"SIAO, STEPHEN",TX,,PAYROLL,2016-05-05 00:00:00,1750.0,,,A,F3P,HOUSTON,77265,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M6,SB23.1445,1079356,IND,INDIVIDUAL,,"SIAO, STEPHEN",TX,,PAYROLL,2016-05-11 00:00:00,1750.0,,,A,F3P,HOUSTON,77265,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M2,SB239.90210,1096260,IND,INDIVIDUAL,,"BOWMAN, BRIAN",TX,,PAYROLL,2016-01-04 00:00:00,1750.0,,,N,F3P,HOUSTON,77265,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M2,SB239.90298,1096260,IND,INDIVIDUAL,,"BOWMAN, BRIAN",TX,,PAYROLL,2016-01-20 00:00:00,1750.0,,,N,F3P,HOUSTON,77265,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M2,SB239.90238,1096260,IND,INDIVIDUAL,,"COOPER, SAMUEL",TX,,PAYROLL,2016-01-04 00:00:00,1750.0,,,N,F3P,HOUSTON,77265,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M2,SB239.90329,1096260,IND,INDIVIDUAL,,"COOPER, SAMUEL",TX,,PAYROLL,2016-01-20 00:00:00,1750.0,,,N,F3P,HOUSTON,77265,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M2,SB239.90218,1096260,IND,INDIVIDUAL,,"NURNBERG, ERICA",TX,,PAYROLL,2016-01-04 00:00:00,1750.0,,,N,F3P,HOUSTON,77265,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M2,SB239.90307,1096260,IND,INDIVIDUAL,,"NURNBERG, ERICA",TX,,PAYROLL,2016-01-20 00:00:00,1750.0,,,N,F3P,HOUSTON,77265,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M2,SB239.90239,1096260,IND,INDIVIDUAL,,"SIAO, STEPHEN",TX,,PAYROLL,2016-01-04 00:00:00,1750.0,,,N,F3P,HOUSTON,77265,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M2,SB239.90330,1096260,IND,INDIVIDUAL,,"SIAO, STEPHEN",TX,,PAYROLL,2016-01-20 00:00:00,1750.0,,,N,F3P,HOUSTON,77265,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M2,SB239.90479,1096260,ORG,ORGANIZATION,,AR PROPERTY MANAGEMENT LLC,SC,,RENT,2016-01-28 00:00:00,1750.0,,,N,F3P,GREENVILLE,29615,ADMINISTRATIVE,
C00574624,CRUZ FOR PRESIDENT,2015,Q2,SB23.34087,1024046,IND,INDIVIDUAL,,"ELLIS, JOURDAN",TX,,PAYROLL,2015-04-23 00:00:00,1750.0,,,N,F3P,HOUSTON,77265,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,Q2,SB23.34151,1024046,IND,INDIVIDUAL,,"ELLIS, JOURDAN",TX,,PAYROLL,2015-05-04 00:00:00,1750.0,,,N,F3P,HOUSTON,77265,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,Q2,SB23.34203,1024046,IND,INDIVIDUAL,,"ELLIS, JOURDAN",TX,,PAYROLL,2015-05-20 00:00:00,1750.0,,,N,F3P,HOUSTON,77265,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,Q2,SB23.34294,1024046,IND,INDIVIDUAL,,"ELLIS, JOURDAN",TX,,PAYROLL,2015-06-04 00:00:00,1750.0,,,N,F3P,HOUSTON,77265,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,Q2,SB23.34361,1024046,IND,INDIVIDUAL,,"ELLIS, JOURDAN",TX,,PAYROLL,2015-06-17 00:00:00,1750.0,,,N,F3P,HOUSTON,77265,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,Q2,SB23.34083,1024046,IND,INDIVIDUAL,,"NURNBERG, ERICA",TX,,PAYROLL,2015-04-23 00:00:00,1750.0,,,N,F3P,HOUSTON,77265,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,Q2,SB23.34146,1024046,IND,INDIVIDUAL,,"NURNBERG, ERICA",TX,,PAYROLL,2015-05-04 00:00:00,1750.0,,,N,F3P,HOUSTON,77265,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,Q2,SB23.34198,1024046,IND,INDIVIDUAL,,"NURNBERG, ERICA",TX,,PAYROLL,2015-05-20 00:00:00,1750.0,,,N,F3P,HOUSTON,77265,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,Q2,SB23.34289,1024046,IND,INDIVIDUAL,,"NURNBERG, ERICA",TX,,PAYROLL,2015-06-04 00:00:00,1750.0,,,N,F3P,HOUSTON,77265,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,Q2,SB23.34357,1024046,IND,INDIVIDUAL,,"NURNBERG, ERICA",TX,,PAYROLL,2015-06-17 00:00:00,1750.0,,,N,F3P,HOUSTON,77265,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M9,SB23.80839,1100759,ORG,ORGANIZATION,,INSPERITY,MD,,INSURANCE,2016-08-24 00:00:00,1750.0,,,A,F3P,BALTIMORE,21202,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,Q3,SBCCUV1.9066,1053893,ORG,ORGANIZATION,,FEDEX,TN,,DELIVERY,2015-09-03 00:00:00,1754.19,,,N,F3P,MEMPHIS,38119,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M10,SB23.9114,1111852,ORG,ORGANIZATION,,CT CORPORATION,IL,,REGISTRATION FEES,2016-09-16 00:00:00,1765.84,,,A,F3P,CAROL STREAM,60197,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,Q2,SB23CCUV6.1242,1024046,ORG,ORGANIZATION,,STONES THROW,TX,,CATERING,2015-06-17 00:00:00,1765.99,,,N,F3P,HOUSTON,77006,FUNDRAISING,
C00574624,CRUZ FOR PRESIDENT,2016,M6,SB23INDUV9.205,1079356,ORG,ORGANIZATION,,ENTERPRISE,VA,,TRAVEL,2016-05-12 00:00:00,1767.73,,,A,F3P,ARLINGTON,22202,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,Q3,SB23UV.4557,1053893,ORG,ORGANIZATION,,HAWAIIAN AIRLINES,HI,,TRAVEL,2015-08-17 00:00:00,1770.6,,,N,F3P,HONOLULU,96819,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,Q3,SBCCUV1.9404,1053893,ORG,ORGANIZATION,,FEDEX,TN,,PRINTING,2015-09-03 00:00:00,1778.15,,,N,F3P,MEMPHIS,38119,ADVERTISING,
C00574624,CRUZ FOR PRESIDENT,2015,Q3,SB23.1537,1053893,IND,INDIVIDUAL,,"AKERS, MARISSA",TX,,TRAVEL- PER DIEM,2015-09-10 00:00:00,1781.26,,,N,F3P,HOUSTON,77021,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,YE,SBUC23.349,1057556,ORG,ORGANIZATION,,SADIES HOTELS,AM,,TRAVEL/FOOD/BEVERAGES,2015-10-05 00:00:00,1784.35,,,N,F3P,PAGO PAGO,96799,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M6,SB23.1317,1079356,ORG,ORGANIZATION,,AMERICAN EXPRESS,TX,,CREDIT CARD MERCHANT FEE,2016-05-05 00:00:00,1789.46,,,A,F3P,EL PASO,79998,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M4,SB23CCUV4.458,1077665,ORG,ORGANIZATION,,HOLIDAY INN,NH,,TRAVEL,2016-03-09 00:00:00,1793.05,,,N,F3P,MANCHESTER,03103,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,Q2,SB23.34043,1024046,IND,INDIVIDUAL,,"MCCLELLAN, JONATHON",TX,,PAYROLL,2015-04-11 00:00:00,1794.93,,,N,F3P,HOUSTON,77265,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,YE,SB23.90128,1057556,ORG,ORGANIZATION,,EFJ CLEANING INC,IA,,CLEANING SERVICE,2015-12-15 00:00:00,1800.0,,,N,F3P,DES MOINES,50320,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M2,SB239.90468,1096260,IND,INDIVIDUAL,,"BALLI, CHRISTOPHER",CA,,COLLATERAL MATERIALS- SHIRTS/POSTERS,2016-01-19 00:00:00,1800.0,,,N,F3P,LOS ANGELES,90034,MATERIALS,
C00574624,CRUZ FOR PRESIDENT,2015,Q2,SB23CCUV6.1243,1024046,ORG,ORGANIZATION,,STONES THROW,TX,,CATERING,2015-06-17 00:00:00,1800.0,,,N,F3P,HOUSTON,77006,FUNDRAISING,
C00574624,CRUZ FOR PRESIDENT,2016,M8,SB28A.10021,1111847,ORG,ORGANIZATION,,ALLEN TRUCKING LLC,IL,,CONTRIBUTION REFUND - GENERAL,2016-07-02 00:00:00,1800.0,G2016,GENERAL,N,F3P,DAHLGREN,62828,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M4,SB23.1043,1077665,IND,INDIVIDUAL,,"CARRIER, JAMES ZACH",TX,,TRAVEL- MILEAGE,2016-03-09 00:00:00,1804.99,,,N,F3P,HOUSTON,77265,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M5,SB23.9475,1135630,IND,INDIVIDUAL,,"LANGSTON, WILLIE",TX,,TRAVEL,2016-04-15 00:00:00,1808.81,,,N,F3P,HOUSTON,77026,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,YE,SB23.90136,1057556,ORG,ORGANIZATION,,DISPLAY REPUBLIC,CA,,COLLATERAL MATERIALS- PRINTING,2015-10-04 00:00:00,1816.5,,,N,F3P,BURBANK,91504,ADVERTISING,
C00574624,CRUZ FOR PRESIDENT,2015,Q2,SB23.34040,1024046,IND,INDIVIDUAL,,"FRAZIER, CATHERINE",TX,,PAYROLL,2015-04-11 00:00:00,1817.33,,,N,F3P,HOUSTON,77265,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M4,SB23CCUV.9961,1077665,ORG,ORGANIZATION,,GEORGIA NATIONAL FAIRGROUND,GA,,FACILITY RENTAL/EQUIPMENT RENTAL/FOOD/BEVERAGES,2016-03-03 00:00:00,1818.25,,,N,F3P,PERRY,31069,ADMINISTRATIVE,
C00574624,CRUZ FOR PRESIDENT,2016,M4,SB23CCUV.10363,1077665,ORG,ORGANIZATION,,ECONO LODGE MANCHESTER,NH,,TRAVEL,2016-03-03 00:00:00,1820.3,,,N,F3P,MANCHESTER,03102,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M4,SB23CCUV.10242,1077665,ORG,ORGANIZATION,,HYATT PLACE GREENVILLE,SC,,TRAVEL,2016-03-03 00:00:00,1821.84,,,N,F3P,GREENVILLE,29615,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M5,SB23CCUV5.7012,1135630,ORG,ORGANIZATION,,HYATT REGENCY MILWAUKEE,WI,,TRAVEL,2016-04-04 00:00:00,1827.61,,,N,F3P,MILWAUKEE,53203,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,YE,SBCCUV45.9968,1057556,ORG,ORGANIZATION,,HOTELS.COM,TX,,TRAVEL,2015-11-06 00:00:00,1844.8,,,N,F3P,DALLAS,75231,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M6,SB23CCUV4.5807,1079356,ORG,ORGANIZATION,,HILTON DALLAS PARK,TX,,FACILITY RENTAL/TRAVEL,2016-05-03 00:00:00,1845.96,,,A,F3P,DALLAS,75225,ADMINISTRATIVE,
C00574624,CRUZ FOR PRESIDENT,2016,M6,SB23.1134,1079356,IND,INDIVIDUAL,,"NESTOR, BRANTON",CA,,CONTRACT LABOR- SCHEDULING/PER DIEM/MILEAGE,2016-05-19 00:00:00,1847.06,,,A,F3P,HUNTINGTON BEACH,92646,OTHER,NO ITEMIZATION NECESSARY
C00574624,CRUZ FOR PRESIDENT,2016,M6,SB23.1552,1079356,IND,INDIVIDUAL,,"NESTOR, BRANTON",TX,,POLITICAL STRATEGY CONSULTING/MILEAGE,2016-05-12 00:00:00,1847.06,,,A,F3P,HOUSTON,77026,OTHER,NO ITEMIZATION NECESSARY
C00574624,CRUZ FOR PRESIDENT,2016,M2,SB239.90486,1096260,ORG,ORGANIZATION,,BYLITES,AR,,STAGING/LIGHTING/EQUIPMENT RENTAL,2016-01-05 00:00:00,1852.0,,,N,F3P,LITTLE ROCK,72202,ADMINISTRATIVE,
C00574624,CRUZ FOR PRESIDENT,2016,M6,SB23CCUV4.6035,1079356,ORG,ORGANIZATION,,NATIONAL CAR RENTAL,MO,,TRAVEL,2016-05-03 00:00:00,1853.27,,,A,F3P,ST LOUIS,63105,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M7,SB23BCCUV.4084,1096256,ORG,ORGANIZATION,,EMBASSY SUITES LINCOLN,NE,,TRAVEL,2016-06-24 00:00:00,1853.93,,,N,F3P,LINCOLN,68508,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M9,SB23UV.80867A,1100759,ORG,ORGANIZATION,,MARRIOTT,OH,,TRAVEL,2016-08-23 00:00:00,1860.08,,,A,F3P,CLEVELAND,44114,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M5,SB23.9521,1135630,IND,INDIVIDUAL,,"BROWN, MATTHEW",TX,,TRAVEL- MILEAGE,2016-04-15 00:00:00,1863.96,,,N,F3P,HOUSTON,77026,OTHER,NO ITEMIZATION NECESSARY
C00574624,CRUZ FOR PRESIDENT,2015,Q3,SB23.1170,1053893,ORG,ORGANIZATION,,PLATINUM PARKING COMPANY,TX,,PARKING,2015-08-04 00:00:00,1867.47,,,N,F3P,HOUSTON,77046,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,Q3,SBCCUV1.9014,1053893,ORG,ORGANIZATION,,BRISKET BBQ MERIDIAN,TX,,CATERING,2015-08-03 00:00:00,1871.35,,,N,F3P,BELLAIRE,77401,FUNDRAISING,
C00574624,CRUZ FOR PRESIDENT,2016,M5,SB23.9095,1135630,ORG,ORGANIZATION,,CMDI,VA,,CREDIT CARD MERCHANT FEE,2016-04-29 00:00:00,1872.17,,,N,F3P,TYSONS CORNER,22182,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M4,SB23.694,1077665,ORG,ORGANIZATION,,THE CASTINE CENTER,LA,,FACILITY RENTAL/EQUIPMENT RENTAL,2016-03-03 00:00:00,1874.05,,,N,F3P,MANDEVILLE,70448,ADMINISTRATIVE,
C00574624,CRUZ FOR PRESIDENT,2016,M5,SB23.9268,1135630,IND,INDIVIDUAL,,"COLLINS, CHRISTIAN",TX,,PAYROLL,2016-04-05 00:00:00,1875.0,,,N,F3P,HOUSTON,77265,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M5,SB23.9267,1135630,IND,INDIVIDUAL,,"HEROD, AMY",TX,,PAYROLL,2016-04-05 00:00:00,1875.0,,,N,F3P,HOUSTON,77265,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M5,SB23.9270,1135630,IND,INDIVIDUAL,,"COLLINS, CHRISTIAN",TX,,PAYROLL,2016-04-20 00:00:00,1875.0,,,N,F3P,HOUSTON,77265,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M5,SB23.9269,1135630,IND,INDIVIDUAL,,"HEROD, AMY",TX,,PAYROLL,2016-04-20 00:00:00,1875.0,,,N,F3P,HOUSTON,77265,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,Q3,SB23.1218,1053893,IND,INDIVIDUAL,,"COLLINS, CHRISTIAN",TX,,PAYROLL,2015-08-05 00:00:00,1875.0,,,N,F3P,HOUSTON,77265,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,Q3,SB23.1219,1053893,IND,INDIVIDUAL,,"COLLINS, CHRISTIAN",TX,,PAYROLL,2015-08-19 00:00:00,1875.0,,,N,F3P,HOUSTON,77265,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,Q3,SB23.1220,1053893,IND,INDIVIDUAL,,"COLLINS, CHRISTIAN",TX,,PAYROLL,2015-09-04 00:00:00,1875.0,,,N,F3P,HOUSTON,77265,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,Q3,SB23.1221,1053893,IND,INDIVIDUAL,,"COLLINS, CHRISTIAN",TX,,PAYROLL,2015-09-18 00:00:00,1875.0,,,N,F3P,HOUSTON,77265,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,Q3,SB23.1452,1053893,ORG,ORGANIZATION,,531 FRONT ST LLC,NH,,RENT,2015-09-11 00:00:00,1875.0,,,N,F3P,MANCHESTER,03102,ADMINISTRATIVE,
C00574624,CRUZ FOR PRESIDENT,2015,YE,SB23.90473,1057556,IND,INDIVIDUAL,,"COLLINS, CHRISTIAN",TX,,PAYROLL,2015-10-02 00:00:00,1875.0,,,N,F3P,HOUSTON,77265,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,YE,SB23.90474,1057556,IND,INDIVIDUAL,,"COLLINS, CHRISTIAN",TX,,PAYROLL,2015-10-20 00:00:00,1875.0,,,N,F3P,HOUSTON,77265,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,YE,SB23.90475,1057556,IND,INDIVIDUAL,,"COLLINS, CHRISTIAN",TX,,PAYROLL,2015-11-04 00:00:00,1875.0,,,N,F3P,HOUSTON,77265,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,YE,SB23.90476,1057556,IND,INDIVIDUAL,,"COLLINS, CHRISTIAN",TX,,PAYROLL,2015-11-20 00:00:00,1875.0,,,N,F3P,HOUSTON,77265,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,YE,SB23.90477,1057556,IND,INDIVIDUAL,,"COLLINS, CHRISTIAN",TX,,PAYROLL,2015-12-04 00:00:00,1875.0,,,N,F3P,HOUSTON,77265,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,YE,SB23.90478,1057556,IND,INDIVIDUAL,,"COLLINS, CHRISTIAN",TX,,PAYROLL,2015-12-18 00:00:00,1875.0,,,N,F3P,HOUSTON,77265,OTHER,
C00574624,CRUZ FOR PRESIDENT,2015,YE,SB23.90854,1057556,ORG,ORGANIZATION,,531 FRONT ST LLC,NH,,RENT,2015-12-15 00:00:00,1875.0,,,N,F3P,MANCHESTER,03102,ADMINISTRATIVE,
C00574624,CRUZ FOR PRESIDENT,2016,M3,SB23.1470,1071498,IND,INDIVIDUAL,,"COLLINS, CHRISTIAN",TX,,PAYROLL,2016-02-05 00:00:00,1875.0,,,N,F3P,HOUSTON,77265,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M3,SB23.1471,1071498,IND,INDIVIDUAL,,"COLLINS, CHRISTIAN",TX,,PAYROLL,2016-02-19 00:00:00,1875.0,,,N,F3P,HOUSTON,77265,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M4,SB23.815,1077665,IND,INDIVIDUAL,,"COLLINS, CHRISTIAN",TX,,PAYROLL,2016-03-04 00:00:00,1875.0,,,N,F3P,HOUSTON,77265,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M4,SB23.817,1077665,IND,INDIVIDUAL,,"COLLINS, CHRISTIAN",TX,,PAYROLL,2016-03-18 00:00:00,1875.0,,,N,F3P,HOUSTON,77265,OTHER,
C00574624,CRUZ FOR PRESIDENT,2016,M4,SB23.814,1077665,IND,INDIVIDUAL,,"HEROD, AMY",TX,,PAYROLL,2016-03-04 00:00:00,1875.0,,,N,F3P,HOUSTON,77265,OTHER,
